clip_name,spectral_centroid_mean,spectral_bandwidth_mean,spectral_flatness_mean,spectral_contrast_mean,rms_energy_mean,rms_energy_max,rms_energy_variance,rms_energy_percentile,onset_frames_mean,onset_times_mean,attack_time_mean,modulation_depth_mean,spectral_rolloff_mean,harmonic_mean,delay_presence,spectral_flux_mean,harmonic_distortion_ratio_mean,zero_crossing_rate_mean,stereo_width,mfcc2_mean,chroma_mean,vibrato_depth,reverb_tail_length_mean,dynamic_range,peak_to_rms_ratio_mean
Back_In_The_USA_guitar.mp3_1,1566.7809374347366,1309.8777827009144,1.0310898e-05,19.82378436561023,0.09850917,0.1854162,0.0002815628,0.10808701,623.1363636363636,7.234599051741909,0.01528344671201814,1309.8777827009144,2903.032445759965,47.79045,6611.1636,0.8638042,1.8374032,0.05592672153154025,0.16197133,250.83047,0.55119425,1.8008873,2903.032445759965,0.14208955,13095.226575628298
Back_In_The_USA_guitar.mp3_2,1821.057083024522,1333.2290991447921,1.0189052e-05,19.212221720929588,0.1326436,0.16840908,0.00031132664,0.14476313,696.2054794520548,8.082929829466034,0.009138321995464853,1333.2290991447921,3158.3809017027866,71.36973,11858.053,0.8983279,1.7560645,0.07256456499129257,0.24227649,257.70352,0.557904,1.8503411,3158.3809017027866,0.14780185,9725.308272862672
Back_In_The_USA_guitar.mp3_3,1718.6650372956217,1343.892164641347,1.0914135e-05,19.33777082073171,0.10189351,0.14926209,0.0001923965,0.110535115,641.5833333333334,7.448767951625094,0.008412698412698413,1343.892164641347,3075.3314038917374,53.143764,7000.875,0.8720569,1.6022727,0.06395275009674922,0.20502113,250.77596,0.5760436,1.2189897,3075.3314038917374,0.08959815,12630.83335229611
Back_In_The_USA_guitar.mp3_4,1473.5408623789556,1225.1207713588321,3.7999182e-06,19.657427558628484,0.11266271,0.1649503,0.0005716547,0.13136016,669.1046511627907,7.76828982755893,0.018390022675736962,1225.1207713588321,2666.5838755321206,52.37714,8780.373,0.89176303,2.5014992,0.05282016435274768,0.71366787,251.77351,0.5603525,3.46164,2666.5838755321206,0.11305837,11405.725214455286
Back_In_The_USA_guitar.mp3_5,1633.703158546188,1303.6588886782276,7.024652e-06,19.391976409894173,0.096324265,0.12897414,0.00015490467,0.104337044,667.7443609022556,7.752496888479701,0.00015873015873015873,1303.6588886782276,2961.198760702883,48.749348,6246.3228,0.8755035,1.6071845,0.06029366413506192,0.07393824,258.86398,0.56364316,1.2982241,2961.198760702883,0.08025147,13392.263103974383
Back_In_The_USA_guitar.mp3_6,1368.4473965417299,1267.7113198408604,9.614823e-06,20.0351809795005,0.09552445,0.18686782,0.00046511175,0.10632849,622.2790697674419,7.2246458893634955,0.004081632653061225,1267.7113198408604,2565.8511513157896,39.48932,6348.0645,0.9255326,2.6559737,0.04494379474651703,0.118625276,235.30803,0.5400833,5.11128,2565.8511513157896,0.13794845,13493.92604739259
Basket_Case_guitar.mp3_1,1939.133730178872,1489.6381194134694,2.9268018e-05,19.458766640937597,0.089330114,0.1343763,0.0001870324,0.09824544,654.8348623853211,7.602617903430486,0.024399092970521542,1489.6381194134694,3520.695377503386,47.507336,5404.8286,0.9451103,6.170958,0.07404754922116873,0.005784541,234.8467,0.5300774,2.5823557,3520.695377503386,0.08441445,14351.262184514257
Basket_Case_guitar.mp3_2,2027.5520709185594,1482.5767968505572,1.8174638e-05,19.865238989561508,0.09411286,0.13683687,0.00013963263,0.10107125,623.7317073170732,7.24151097837509,0.023197278911564624,1482.5767968505572,3660.1778674051857,53.511578,5956.024,0.8761317,5.6591268,0.07971304784249227,0.274107,241.81299,0.50415915,1.3225838,3660.1778674051857,0.0805559,13706.946350090626
Basket_Case_guitar.mp3_3,1937.1927550283585,1514.1239566609775,1.7493128e-05,19.720726800575846,0.090673074,0.117833726,0.00010922445,0.0977962,637.03125,7.395918367346939,0.022244897959183673,1514.1239566609775,3615.394804868905,49.53823,5514.4985,0.9509918,9.780663,0.07227469523993808,0.13959217,250.19064,0.5290863,1.778265,3615.394804868905,0.06215986,14160.762793885095
Basket_Case_guitar.mp3_4,1715.2971684189363,1564.3449765485145,0.00018878376,19.257946623157977,0.08124688,0.15673462,0.00033557366,0.09010608,409.0192307692308,4.74870399441828,0.004240362811791383,1564.3449765485145,3202.0473043246902,39.128498,4590.405,1.0818042,15.0040655,0.05654803296729876,0.016065635,230.13206,0.5210319,5.580034,3202.0473043246902,0.11230093,15815.989977966528
Basket_Case_guitar.mp3_5,1155.598334633387,1499.9214447787508,0.00051872793,18.238627267935573,0.06601618,0.09562595,0.00010003417,0.073909,648.603305785124,7.530269672607334,0.009546485260770975,1499.9214447787508,2215.8366011392222,19.976416,2950.96,1.4570186,16.91935,0.02430937681404799,0.0023100935,224.14456,0.5821634,16.742281,2215.8366011392222,0.057483852,19404.331040208257
Basket_Case_guitar.mp3_6,1155.8952917401764,1486.9846964642634,0.00045678398,18.28412020532951,0.06652791,0.09296472,0.00011242919,0.075052515,616.6302521008404,7.159063244345358,0.0031519274376417233,1486.9846964642634,2217.319925503096,19.69747,3004.101,1.4804397,19.161982,0.024826758417182664,0.0149153415,223.58862,0.5796886,18.648432,2217.319925503096,0.0462962,19360.29322855083
blur2_guitar.mp3_1,1832.6672851289832,1396.787682107174,1.752491e-05,19.398679641965042,0.13287418,0.21267842,0.00040396798,0.14654693,616.6060606060606,7.158782381639525,6.802721088435374e-05,1396.787682107174,3172.097485427148,68.92733,11955.185,0.8662238,10.750618,0.07100561750193499,0.09463079,240.62503,0.5443342,1.0880778,3172.097485427148,0.13163999,9708.431653746828
blur2_guitar.mp3_2,1753.3296709239949,1403.6308476718875,1.3059239e-05,20.274274174332714,0.11051329,0.17387564,0.0015096728,0.13661225,479.40384615384613,5.565867783010639,0.00235827664399093,1403.6308476718875,3120.647796536378,52.565006,9082.926,0.90431803,10.216183,0.06017953028250774,0.00033764518,229.50832,0.49048907,3.471309,3120.647796536378,0.16018914,11591.365052312287
blur2_guitar.mp3_3,1589.9215126092874,1451.3631210548756,7.3590854e-05,21.689359640454065,0.046024002,0.1594447,0.00079771754,0.057468396,616.3636363636364,7.155967841682127,0.01904761904761905,1451.3631210548756,3002.915175116099,17.436256,1936.895,1.1639837,16.4188,0.05129674196981424,0.09233268,188.32605,0.4301932,14.439671,3002.915175116099,0.14708811,27985.390828604075
blur2_guitar.mp3_4,1895.1798320771484,1427.6932680121308,7.763608e-06,19.9109502933977,0.12035796,0.17246166,0.00020402015,0.12946832,627.8355263157895,7.289156223893066,0.01600907029478458,1427.6932680121308,3271.330218713719,59.97266,9726.548,0.8529013,10.340564,0.06863526146478328,0.35734192,232.35864,0.52760047,0.93150437,3271.330218713719,0.08972621,10709.71886905012
blur2_guitar.mp3_5,1576.4561782380983,1431.338009198721,5.4040014e-05,21.440952353341665,0.05802497,0.16855004,0.00160073,0.07181323,776.7424242424242,9.017961932247644,0.02489795918367347,1431.338009198721,2973.532019458688,23.40954,3288.531,1.1055571,15.961111,0.05006772445820434,0.035925213,195.11136,0.43544903,11.962521,2973.532019458688,0.15642728,22197.3363396752
blur2_guitar.mp3_6,1627.384583903043,1404.464501633693,7.946809e-05,20.472002985835047,0.08104754,0.1742705,0.0026330838,0.12915647,827.6271186440678,9.608732080402783,0.023560090702947845,1404.464501633693,2968.165385243324,36.877506,6088.1875,1.0080786,15.9830475,0.056927471338041796,0.22665408,214.23897,0.47223234,7.51274,2968.165385243324,0.1628915,15509.413948018839
brain_stew_guitar.mp3_1,1894.1828676880411,1645.6033530274058,0.0002759769,19.635401874130892,0.084663086,0.1684653,0.0013321129,0.108092785,664.2666666666667,7.712120937263794,0.011292517006802722,1645.6033530274058,3439.6792007304566,39.04054,5627.097,0.97855246,4.445169,0.06608085514222137,0.019049725,210.06197,0.57812136,9.34525,3439.6792007304566,0.16830668,15236.863583850027
brain_stew_guitar.mp3_2,1920.9211612599822,1510.3273847113617,0.00012722154,19.84526524284393,0.09269071,0.16921322,0.0008415016,0.11059313,641.4492753623189,7.447211541621478,0.001927437641723356,1510.3273847113617,3412.1627004523025,43.963425,6247.329,0.9857344,5.3573813,0.0716666112374226,0.24206355,218.43001,0.56896174,7.0263467,3412.1627004523025,0.16905661,13917.250658280884
brain_stew_guitar.mp3_3,1961.618809089357,1441.340943215143,7.994555e-06,19.837166896465074,0.11157675,0.18357891,0.0003137098,0.11997819,664.964705882353,7.720225156729358,0.007120181405895692,1441.340943215143,3400.4794377660605,58.645668,8453.505,0.9145151,1.6482325,0.0758309851489938,0.086539574,239.11032,0.5883052,1.4267173,3400.4794377660605,0.116687,11561.547578227193
brain_stew_guitar.mp3_4,1954.317379198372,1435.0803911406717,1.1567681e-05,19.935133534029358,0.10915647,0.18645447,0.0003661878,0.11897602,638.1333333333333,7.408713529856386,0.01199546485260771,1435.0803911406717,3377.3962440136415,57.585236,8131.5864,0.9069404,1.6259073,0.0763959855118034,0.0070255813,237.1382,0.5841107,1.2942011,3377.3962440136415,0.12154071,11817.897254840611
brain_stew_guitar.mp3_5,2037.012236451159,1793.052322328623,2.0859448e-05,20.30309844264582,0.12667571,0.22716612,0.00048330065,0.13952309,773.859375,8.984489795918368,0.015396825396825397,1793.052322328623,3702.6442772832816,65.26951,10945.491,0.8169229,1.993435,0.0655517578125,0.20487855,209.85106,0.5628448,1.2952162,3702.6442772832816,0.16233265,10183.48227468938
brain_stew_guitar.mp3_6,2048.862715137434,1449.5463977310894,1.5486476e-05,19.83204571685667,0.1284027,0.17091197,0.00016213063,0.13709222,622.6346153846154,7.228773765916624,0.018934240362811793,1449.5463977310894,3491.9288847837656,70.85702,11020.189,0.9083147,1.5697176,0.08463365300890092,0.09466102,242.95825,0.60307974,1.4984406,3491.9288847837656,0.09102188,10007.576945929886
burn_it_to_the_ground_guitar.mp3_1,1554.2965014335225,1382.460885904193,9.118762e-05,18.5806586519409,0.040443208,0.0910271,0.00039095955,0.05556045,617.9120879120879,7.1739453290473705,0.013560090702947846,1382.460885904193,2905.2824321546054,16.56108,1342.2737,0.9597798,4.3555455,0.05020680147058824,0.05107152,228.77798,0.49098784,3.9090862,2905.2824321546054,0.08307879,31797.66655631695
burn_it_to_the_ground_guitar.mp3_2,1503.5126638510826,1367.4628124712196,0.00012480821,18.51744064467693,0.036942974,0.1001969,0.0004278485,0.053000763,611.9574468085107,7.104812080860712,0.0068480725623582765,1367.4628124712196,2776.683209776509,14.996926,1186.0298,0.9576465,5.081941,0.04810477336493808,0.017176583,224.1236,0.4848396,3.8017185,2776.683209776509,0.09299874,34214.88553563662
burn_it_to_the_ground_guitar.mp3_3,1588.58035466424,1535.1816661527644,4.658761e-05,19.868251886346847,0.07536687,0.1945331,0.0016129266,0.09938344,613.7111111111111,7.125172083648274,0.011882086167800454,1535.1816661527644,3065.581462848297,31.420816,4827.318,0.9628072,3.1528082,0.04832775009674923,0.08583664,214.50508,0.43434396,3.2512596,3065.581462848297,0.18637171,16983.588157307186
burn_it_to_the_ground_guitar.mp3_4,1716.6448565578505,1570.1748600098178,3.8182807e-05,20.87896410696751,0.11184116,0.19236948,0.0019832111,0.13915382,658.6762589928057,7.647216430936884,0.02639455782312925,1570.1748600098178,3195.3306782725426,51.320377,9591.064,0.9763146,2.6949441,0.0566292872000774,0.20583388,215.88724,0.36490425,2.4359267,3195.3306782725426,0.18385592,9915.848110730569
burn_it_to_the_ground_guitar.mp3_5,1605.3681848678716,1476.1713763767043,5.534033e-05,18.758102554773153,0.04033188,0.08602296,0.0003167386,0.05279585,647.202380952381,7.5140049670661915,0.02328798185941043,1476.1713763767043,3020.3650695989745,16.60614,1287.5779,1.0163176,11.976954,0.05063725994098297,0.42154926,226.69655,0.5024678,4.7089996,3020.3650695989745,0.07775283,31984.613531045554
burn_it_to_the_ground_guitar.mp3_6,1686.5680281247508,1580.8597409732156,2.43197e-05,20.135573441905393,0.080759175,0.18241298,0.0009287392,0.09408378,566.1475409836065,6.572960113006951,0.008231292517006803,1580.8597409732156,3164.130866933533,33.411533,4937.255,0.9881194,2.458901,0.046761622000773995,0.075626045,211.76082,0.37175223,3.9758441,3164.130866933533,0.17046136,15936.268285612909
Can't_Stop_guitar.mp3_1,1762.9267007178569,1346.6852655886294,6.089405e-05,21.53785210931169,0.05688649,0.11655634,0.00048157643,0.0713527,635.5194805194806,7.378366757958595,0.0008616780045351474,1346.6852655886294,2978.065325379741,23.069025,2461.6235,1.0733378,23.57356,0.07539599155863003,0.32582188,222.91963,0.4072575,11.452924,2978.065325379741,0.112198435,22676.73285373738
Can't_Stop_guitar.mp3_2,1794.2903035953914,1350.1571666595648,1.8649382e-05,21.388015443914284,0.06757527,0.14026189,0.0006550598,0.08362447,670.3521126760563,7.782772827440836,0.02723356009070295,1350.1571666595648,3039.4482875387,27.523087,3455.54,1.0839889,14.053958,0.07585706208881579,0.7713455,220.80757,0.4541364,12.146474,3039.4482875387,0.13410908,19030.62892323976
Can't_Stop_guitar.mp3_3,1778.2609115164207,1409.0159469724058,5.199171e-05,21.338530947373776,0.06682845,0.15958434,0.0007344108,0.087147616,634.64,7.368156009070294,0.020158730158730157,1409.0159469724058,2983.0486285797215,25.81095,3445.8835,1.1463668,19.216522,0.07296252176857586,0.068411,213.97453,0.4274176,14.990639,2983.0486285797215,0.15365304,19303.153321610727
Can't_Stop_guitar.mp3_4,1823.725790968448,1383.9942426843625,3.7126436e-05,21.896942893963907,0.069015905,0.16378647,0.00069706055,0.08517253,613.0933333333334,7.11799969765684,0.004829931972789116,1383.9942426843625,3044.331591343363,28.523186,3613.0208,1.0597932,22.744343,0.07525653661958204,0.1041972,217.01616,0.42676958,12.2373295,3044.331591343363,0.15813424,18662.362771058986
Can't_Stop_guitar.mp3_5,2089.7574566095086,1189.7623881276243,4.7880978e-05,21.0348348850609,0.04350311,0.10535297,0.00058428146,0.06415339,646.46875,7.505487528344672,0.0027210884353741495,1189.7623881276243,3017.7650853207238,19.726582,1638.5378,0.97888196,15.041327,0.09820840085623066,0.066910796,207.92143,0.32266495,8.393674,3017.7650853207238,0.10236001,29400.18978127692
Can't_Stop_guitar.mp3_6,1827.107626616658,1313.7331171082017,4.5625653e-05,22.053242196659372,0.06160521,0.13470238,0.000576537,0.07664107,626.5921052631579,7.274720133667502,6.802721088435374e-05,1313.7331171082017,2928.8489563177245,25.313637,2892.9436,1.1459075,23.643126,0.08060495476973684,0.27492654,230.00237,0.3796269,11.730623,2928.8489563177245,0.12924208,20907.318361112815
carnival_of_rust_guitar.mp3_1,1809.6991802805767,1530.6223870606748,9.988924e-06,19.763290976609667,0.07011573,0.12212647,0.00031750367,0.080101304,658.9084967320262,7.64991270582307,0.02891156462585034,1530.6223870606748,3337.646484375,36.283363,3467.004,0.82005304,2.1167586,0.060236975135448914,0.09181947,225.03088,0.49273843,1.4755346,3337.646484375,0.09151274,18383.889891321385
carnival_of_rust_guitar.mp3_2,2340.561802998869,1534.3338198153842,2.1353799e-05,20.79562424890124,0.07131667,0.12910123,0.00033301406,0.08400917,627.7864077669902,7.2885859586553075,0.02038548752834467,1534.3338198153842,3880.926532568208,38.184055,3587.1682,0.9561903,2.167876,0.09766985535990712,0.13088143,198.0339,0.36778066,2.3235922,3880.926532568208,0.10719815,18074.314481398902
carnival_of_rust_guitar.mp3_3,2364.0844202129783,2421.077224492544,0.00019458836,22.55177148691686,0.048342206,0.11178401,0.00039620404,0.06249456,626.377358490566,7.272226928507252,0.005850340136054422,2421.077224492544,4688.638315112229,24.631128,1808.3989,1.0475479,10.1690235,0.06802415404895511,0.026673827,171.93121,0.41651514,10.004586,4688.638315112229,0.10167565,26353.776996346933
carnival_of_rust_guitar.mp3_4,999.1526476367097,1284.8012362330844,2.2608144e-06,24.342489302454045,0.07761351,0.12512983,0.00025063907,0.08778924,675.3636363636364,7.840956503813644,0.003764172335600907,1284.8012362330844,1789.0225153589397,28.581503,4155.6187,0.8432139,16.248772,0.028550091911764705,0.1576313,216.05763,0.3362742,5.2805037,1789.0225153589397,0.0917025,16595.047346528932
carnival_of_rust_guitar.mp3_5,1688.6438599282294,1543.6643787467071,1.01720825e-05,20.298991542927002,0.08942565,0.16654956,0.00045761972,0.102809355,674.2020202020202,7.827470166517785,0.01870748299319728,1543.6643787467071,3202.830632921343,44.056297,5594.9766,0.84287465,2.5782943,0.05087346410603715,0.12112242,227.88087,0.44721314,2.0587833,3202.830632921343,0.1285657,14403.024706251
carnival_of_rust_guitar.mp3_6,1773.4219046352703,1473.4849811192123,9.301865e-06,19.74394675657716,0.06535598,0.11179365,0.00023561051,0.074631736,657.0,7.627755102040817,0.00909297052154195,1473.4849811192123,3268.4302362495164,34.325542,2983.7236,0.8054148,2.000951,0.059950884650735295,0.23790751,235.44916,0.4827416,1.3591924,3268.4302362495164,0.08966942,19722.753367445166
carry_on_my_wayward_son_guitar.mp3_1,1965.2337442533305,1553.7815039603997,0.0012443594,20.136036116271967,0.058306843,0.12391882,0.00089314324,0.07927634,588.5192307692307,6.832694924123497,0.023560090702947845,1553.7815039603997,3591.3616168609715,29.30259,2841.5544,0.8477315,4.953777,0.07225542098006967,0.088979855,223.53401,0.41191784,5.186239,3591.3616168609715,0.123858295,21849.918282872444
carry_on_my_wayward_son_guitar.mp3_2,1510.5900936887147,1216.4211265275837,1.234789e-05,20.92331432998674,0.05854358,0.11727558,0.00030639346,0.0668061,623.7777777777778,7.242045855379189,0.01764172335600907,1216.4211265275837,2682.7837775735293,27.154478,2471.5632,0.8790987,7.069226,0.05684961844523994,0.097457506,252.75914,0.33738077,2.3653197,2682.7837775735293,0.0933694,21881.130643143926
carry_on_my_wayward_son_guitar.mp3_3,1799.197327683405,1362.986506820833,1.1236183e-05,20.49050527926169,0.0617856,0.13740884,0.0006030669,0.07295796,734.1132075471698,8.523037693064648,0.021315192743764172,1362.986506820833,3276.763519192628,29.889309,2928.3875,0.8450251,2.526607,0.0635502581994969,0.01042862,218.96396,0.36258858,2.289273,3276.763519192628,0.12462625,20878.64719489958
carry_on_my_wayward_son_guitar.mp3_4,1526.8308432852627,1616.0516166493665,2.7612054e-05,21.561694134521282,0.016204106,0.10725972,0.00015180025,0.020812575,623.3943661971831,7.237594455622625,0.00011337868480725624,1616.0516166493665,2792.416447973104,6.735643,274.79102,0.78258663,11.016416,0.05052463779508514,0.14248267,171.82434,0.4023573,3.7128184,2792.416447973104,0.10619431,79547.69512149984
carry_on_my_wayward_son_guitar.mp3_5,1723.1251405400621,1343.905711827933,4.298877e-06,20.470736964270944,0.050979022,0.119387664,0.00024471548,0.058182493,704.4516129032259,8.178667251846978,0.016235827664399093,1343.905711827933,3182.7307544625583,25.693003,1884.8776,0.8399741,2.215538,0.06109562451625387,0.22577718,239.90552,0.38589746,2.2183678,3182.7307544625583,0.09854228,25304.520726248084
carry_on_my_wayward_son_guitar.mp3_6,2009.6638829167582,1499.5346010193518,0.0003106673,20.850058721612267,0.04400193,0.115296856,0.0006265959,0.061939105,616.1351351351351,7.15331494760066,0.0035147392290249433,1499.5346010193518,3495.6955286740517,17.996233,1696.494,1.0794498,8.928851,0.07360915429082818,0.012517022,195.4489,0.3817314,16.297897,3495.6955286740517,0.1152099,29294.162514548098
death_by_rocknroll_guitar.mp3_1,2311.7350673010214,1695.0478122413747,1.0493182e-05,20.866112817746004,0.1415564,0.21129242,0.0011343164,0.16922393,668.3,7.7589478458049905,0.01473922902494331,1695.0478122413747,4044.442210477941,77.647514,14020.778,0.9004452,1.9227692,0.08758828366873066,0.8822116,210.6589,0.34185115,1.362225,4044.442210477941,0.14244398,9112.974692858399
death_by_rocknroll_guitar.mp3_2,2081.098513726192,1678.0405750937468,3.5338304e-05,19.717090682447477,0.10119921,0.17266352,0.0006945054,0.118267104,600.525,6.972081632653061,0.025555555555555557,1678.0405750937468,3931.1928952810563,54.736134,7243.3843,0.8572246,2.9752805,0.07165867477747678,0.054220222,223.24814,0.5490938,2.6569905,3931.1928952810563,0.17225878,12737.252682579472
death_by_rocknroll_guitar.mp3_3,2056.749383313286,1662.0847872681627,2.8856715e-05,19.691581820889123,0.10920531,0.17524189,0.0007379344,0.12615865,581.0357142857143,6.7458114674441205,0.006167800453514739,1662.0847872681627,3862.9933076746324,58.11366,8381.598,0.87479347,2.1072228,0.0713514203995743,0.031407192,221.07271,0.5458858,2.879603,3862.9933076746324,0.17483473,11281.501621104584
death_by_rocknroll_guitar.mp3_4,1989.0473517322027,1582.833742087934,2.751046e-05,20.200433950109684,0.09954473,0.16442531,0.0010725606,0.119848326,537.3653846153846,6.2387999302285015,0.004512471655328798,1582.833742087934,3530.3619857173953,54.83568,7270.868,0.85133517,2.4844866,0.07355700041118421,0.09625426,219.19481,0.41305664,2.1274154,3530.3619857173953,0.1640583,12928.860737801433
death_by_rocknroll_guitar.mp3_5,2019.3203290011093,1643.827489804952,2.5219913e-05,19.652516174722837,0.10980536,0.17420688,0.00075254164,0.12653868,762.8148148148148,8.85626270261191,0.012018140589569161,1643.827489804952,3814.4102681162926,57.652187,8481.657,0.8601078,2.1126885,0.0692165126741486,0.35270923,223.73338,0.5442406,2.7931335,3814.4102681162926,0.17379858,11738.952519391089
death_by_rocknroll_guitar.mp3_6,1634.9773649600133,1470.6596216735393,4.1006362e-05,20.32852602833852,0.08298047,0.16356684,0.0010842888,0.10815118,675.2857142857143,7.840051830255912,0.016235827664399093,1470.6596216735393,3017.2984214759094,40.7328,5279.9546,0.80610716,2.8912613,0.05419808497000774,0.018868754,219.22122,0.44724503,2.5638607,3017.2984214759094,0.16320063,15545.82544246435
desire_guitar.mp3_1,2310.608256868073,2801.247641800192,0.00020072602,23.549359781666062,0.10517913,0.22503217,0.000769202,0.11967534,684.0925925925926,7.942299487696313,0.01619047619047619,2801.247641800192,4828.68746825416,49.002136,7840.8247,0.9887652,21.934395,0.05262288663409443,0.013895093,165.06656,0.3933218,9.052062,4828.68746825416,0.17015885,12160.206087099119
desire_guitar.mp3_2,1816.1438698566562,2461.8359226778907,0.000108365144,24.43559892887356,0.11582911,0.2398317,0.0011100635,0.13729797,618.2857142857143,7.178283122772919,0.01344671201814059,2461.8359226778907,3858.393335490035,47.882862,9613.291,0.93363214,22.311468,0.037897352094620744,0.16136675,175.49818,0.4925472,10.589805,3858.393335490035,0.19071181,10895.360563827287
desire_guitar.mp3_3,2250.5412182039,2843.734434762001,0.00041938917,23.684255798545358,0.109190315,0.31609792,0.0011092373,0.12756966,629.7592592592592,7.311490719744688,0.022040816326530613,2843.734434762001,4631.621993215461,46.844498,8630.255,1.0576543,30.595991,0.047492910095781736,0.0054250914,157.38712,0.41140574,10.307159,4631.621993215461,0.26370594,11814.233816256083
desire_guitar.mp3_4,1800.974459379918,2373.910105061334,0.00019937317,23.73849249151621,0.097576156,0.20562355,0.00075114454,0.110395566,641.12,7.44338866213152,0.027301587301587302,2373.910105061334,3697.8609728739357,42.319847,6801.2964,0.9260845,41.964695,0.03934594499806501,0.08360812,178.74487,0.4518071,7.2250576,3697.8609728739357,0.15561022,13220.441867800673
desire_guitar.mp3_5,2284.753278421982,2829.3925554395305,9.1170776e-05,23.996712613964014,0.11878339,0.2921172,0.0013908288,0.14018445,600.1206896551724,6.9673875987176475,0.019727891156462583,2829.3925554395305,4805.737607028831,54.151592,10260.604,0.9621291,22.704376,0.04902615857198142,0.058745924,158.11685,0.42043015,8.036434,4805.737607028831,0.2362029,10801.172603271763
desire_guitar.mp3_6,2072.115136883695,2756.9699082778516,0.00013372456,24.886623777055213,0.110595725,0.24051455,0.0009439572,0.12835255,630.4193548387096,7.319154414453954,0.0010430839002267573,2756.9699082778516,4427.156562923278,46.873505,8718.966,0.95078546,71.574425,0.041099524719427245,0.24547963,160.93956,0.48526463,9.750824,4427.156562923278,0.18629877,11609.85117611885
Dirty_Deeds_Done_Dirt_Cheap_guitar.mp3_1,1072.499035194694,1086.0536603375922,2.8278202e-05,20.5239473130837,0.05644591,0.115525454,0.000513154,0.07271764,640.9473684210526,7.4413844134144895,0.015600907029478459,1086.0536603375922,1826.9389527500969,22.846605,2449.316,0.8147409,9.729585,0.03845290429082817,0.016641445,244.40364,0.46130365,6.2243276,1826.9389527500969,0.106301375,22534.842892071567
Dirty_Deeds_Done_Dirt_Cheap_guitar.mp3_2,1518.587445704105,1310.4605295660256,2.8766475e-05,20.18807805705227,0.07359922,0.14126182,0.0005819031,0.08825722,581.9512195121952,6.7564404623638055,0.01235827664399093,1310.4605295660256,2674.5004943280765,32.3006,3971.6301,0.94021463,8.572758,0.052829990446013934,0.5271087,238.08015,0.49147055,8.522693,2674.5004943280765,0.13190852,17527.358052041436
Dirty_Deeds_Done_Dirt_Cheap_guitar.mp3_3,1695.7185535605788,1306.8951173585135,3.950629e-05,21.093118056187663,0.07823176,0.13570544,0.00038222218,0.08932513,621.6734693877551,7.217614882687769,0.0013151927437641724,1306.8951173585135,2841.3828185468265,39.949303,4302.6206,0.82199514,3.290267,0.06719158160797213,0.020567466,238.06548,0.4383773,3.363965,2841.3828185468265,0.12558351,16297.727276623344
Dirty_Deeds_Done_Dirt_Cheap_guitar.mp3_4,1640.4478904219436,1237.0022344804706,9.782883e-06,20.400065699638322,0.08070501,0.13282247,0.00046190582,0.095162034,625.170731707317,7.258218018914882,0.007210884353741497,1237.0022344804706,2701.233666009578,39.34252,4617.969,0.87789416,3.03614,0.06816436484133127,0.14323066,249.00761,0.44349563,4.677783,2701.233666009578,0.120287284,15984.136430760436
Dirty_Deeds_Done_Dirt_Cheap_guitar.mp3_5,1544.1459606520195,1204.6855847831384,1.723495e-05,20.90356505372215,0.095114924,0.19123307,0.0019512965,0.12772268,701.0909090909091,8.139649556792413,0.005941043083900227,1204.6855847831384,2567.684473563274,46.679977,7278.0195,0.8215708,4.449417,0.06103477832333591,0.032050926,222.19366,0.38950843,3.0385413,2567.684473563274,0.18108492,13499.457763719724
Dirty_Deeds_Done_Dirt_Cheap_guitar.mp3_6,1441.1782909974052,1127.6049108665138,1.057246e-05,21.008847756023375,0.06829747,0.11408641,0.0003106117,0.07917606,663.452380952381,7.702667098585465,0.0017687074829931973,1127.6049108665138,2387.785561387384,32.90139,3292.6748,0.73598534,2.8404903,0.058304636101973686,0.049613375,249.75896,0.43940997,2.7192168,2387.785561387384,0.104320414,16823.46221881473
Don't_Stay_guitar.mp3_1,2073.8213886814806,1587.9971230649837,6.6199755e-05,18.655316301091965,0.08705998,0.16437739,0.0002590201,0.09823043,643.179104477612,7.467294818424882,0.014716553287981859,1587.9971230649837,3781.8604649404992,48.197495,5189.284,0.842892,3.7538078,0.07674216633610681,0.22762524,225.59103,0.52106005,1.3945312,3781.8604649404992,0.10937653,14668.04678342154
Don't_Stay_guitar.mp3_2,2251.735911893705,1665.6785825005713,0.0002150467,18.23760771262159,0.106374025,0.22814268,0.0010610645,0.12815647,631.6527777777778,7.3334744268077605,0.02668934240362812,1665.6785825005713,4058.0754613728714,61.44818,8190.218,0.94013715,44.946316,0.0880580465121904,0.26887077,237.63347,0.5587554,1.8234807,4058.0754613728714,0.1739927,8272.695665232057
Don't_Stay_guitar.mp3_3,2101.2000737283493,1645.8401555847738,0.0003622983,18.277049503080963,0.079200245,0.12079551,0.00024994765,0.0917348,548.0869565217391,6.363277136941733,0.010975056689342403,1645.8401555847738,3776.177165973297,43.704586,4317.2563,1.0117273,74.07165,0.07739484568498452,0.1905775,242.5877,0.538266,2.9878712,3776.177165973297,0.073272154,16174.190779032853
Don't_Stay_guitar.mp3_4,2067.613841996438,1673.7463530368177,0.00013593951,18.872762912001214,0.082780056,0.12616114,0.00018539438,0.091700405,659.4923076923077,7.656690737833595,0.025192743764172337,1673.7463530368177,3837.0101314580106,45.75313,4660.4653,0.89876527,3.9705434,0.0756866171633127,0.018510362,240.92937,0.51659495,1.952772,3837.0101314580106,0.07201833,15583.462380626994
