clip_name,spectral_centroid_mean,spectral_bandwidth_mean,spectral_flatness_mean,spectral_contrast_mean,rms_energy_mean,rms_energy_max,rms_energy_variance,rms_energy_percentile,onset_frames_mean,onset_times_mean,attack_time_mean,modulation_depth_mean,spectral_rolloff_mean,harmonic_mean,delay_presence,spectral_flux_mean,harmonic_distortion_ratio_mean,zero_crossing_rate_mean,stereo_width,mfcc2_mean,chroma_mean,vibrato_depth,reverb_tail_length_mean,dynamic_range,peak_to_rms_ratio_mean,Cluster
When_I_Come_Around_guitar.mp3_4,1208.333930458418,1324.4432646513037,3.5221008e-06,20.214437092997397,0.10172568,0.28015187,0.0014403074,0.11772627,658.8269230769231,7.648965637537066,0.0201814058956916,1324.4432646513037,2408.685435008708,32.606106,7812.2114,0.89019454,6.4431043,0.0318422110826238,0.059129275,188.17142,0.5404666,7.716483,2408.685435008708,0.25252366,12632.010647025343,6
When_I_Come_Around_guitar.mp3_5,1263.0772824889843,1363.6765995109902,0.00012825409,20.359496162052384,0.09012147,0.20279925,0.001262165,0.107347935,591.85,6.871365079365079,0.0007482993197278,1363.6765995109902,2564.4344932154604,29.443842,6210.115,0.90301466,6.277642,0.0328437167424535,0.030598918,197.52661,0.51479405,7.9486766,2564.4344932154604,0.20274167,14269.628403673973,20
When_I_Come_Around_guitar.mp3_6,1530.1167591292003,1406.7762132474113,9.44046e-06,20.23451653307292,0.08630695,0.23896551,0.00073162036,0.09508574,465.3,5.4021224489795925,0.0101814058956916,1406.7762132474113,2980.1319795496324,35.451553,5418.3276,0.84410053,3.7159102,0.0482272216041021,0.0039915955,206.32895,0.511908,4.3995414,2980.1319795496324,0.20190354,14946.650989768234,14
wonderwall_guitar.mp3_1,1356.3042562049295,1403.3294971261946,1.8637693e-05,20.789712511146902,0.04432541,0.08455586,0.00034412814,0.059050627,917.4782608695652,10.65190180419994,0.0213832199546485,1403.3294971261946,2475.285032290054,19.981539,1528.5234,0.83808774,4.7698474,0.0441441019253096,0.010121348,223.4411,0.48534328,3.66511,2475.285032290054,0.08272184,28065.15832135355,3
wonderwall_guitar.mp3_2,2339.2021673404656,2910.828481714679,0.00072264945,22.360900448288064,0.022330426,0.06236499,0.000106436135,0.02686607,625.6612903225806,7.263913393314315,0.0006122448979591,2910.828481714679,5102.502479198916,9.826198,400.5967,1.0419174,6.0455227,0.0488723424196981,0.0788406,150.84009,0.4740209,8.1603,5102.502479198916,0.06234787,57768.6910447384,24
wonderwall_guitar.mp3_3,1277.333472480846,1587.6287061359849,9.026482e-06,22.59481654883262,0.07018383,0.103200026,0.00013477367,0.07730198,631.3243243243244,7.329661089661089,0.0165532879818594,1587.6287061359849,2470.201729694756,29.107235,3349.276,0.92746073,6.03207,0.0353127116389318,0.09581409,224.42593,0.4808181,4.528624,2470.201729694756,0.0645441,18237.81762786607,3
wonderwall_guitar.mp3_4,1665.2934807457214,1377.9863568640058,5.3637177e-06,20.389619298399253,0.05654319,0.083135754,6.603927e-05,0.06166729,675.5808823529412,7.843478724823264,0.0017006802721088,1377.9863568640058,2931.03227644882,28.25254,2160.416,0.84993505,5.1111975,0.062312926301277,0.046253346,239.73528,0.5021693,1.5657971,2931.03227644882,0.048706867,22814.413977942047,9
wonderwall_guitar.mp3_5,1292.231160100578,1543.2589000577275,1.0538506e-05,22.05066283676056,0.06532619,0.10546919,0.00017275779,0.0743833,653.0625,7.582040816326531,0.0056009070294784,1543.2589000577275,2462.201778069369,27.704182,2938.8948,0.9222711,5.160685,0.0373860173181114,0.0510508,226.32578,0.4443399,4.550761,2462.201778069369,0.077617966,19165.358162595658,9
wonderwall_guitar.mp3_6,1068.76505561201,1138.038586907171,1.0347439e-05,21.846564502087165,0.046617236,0.08212559,0.00011249394,0.052794855,610.6704545454545,7.089870129870129,0.0028344671201814,1138.038586907171,2030.0043915078368,19.062542,1513.3907,0.7947243,3.7139282,0.0336607941902089,0.015001002,249.55556,0.40601066,2.324768,2030.0043915078368,0.062162053,27650.710378894462,16
You_Shook_Me_All_Night_Long_guitar.mp3_1,2064.360311247249,1872.821896096386,0.00028657366,20.20219573110645,0.06027455,0.16491322,0.0018987696,0.09253867,645.1315789473684,7.489963002744957,0.0253741496598639,1872.821896096386,4022.159011888061,29.980524,3664.254,0.78397727,10.966271,0.0587460544456269,0.09225834,198.98044,0.46653005,9.693353,4022.159011888061,0.16470307,21402.06415284117,25
You_Shook_Me_All_Night_Long_guitar.mp3_2,1760.407689017596,1209.2716427672922,3.236511e-06,20.32264636583332,0.09454273,0.20723078,0.00079839583,0.10830298,662.9072847682119,7.696338544247721,0.0002947845804988,1209.2716427672922,2949.03216760594,48.308094,6446.0063,0.78233224,2.1857526,0.0723759795859133,0.10097318,232.28279,0.39639077,1.5584898,2949.03216760594,0.16940269,13623.468891573388,5
You_Shook_Me_All_Night_Long_guitar.mp3_3,1769.6323465644507,1151.2630798150922,1.2060469e-05,20.698807409288243,0.16055751,0.21559256,0.0004470462,0.17445683,638.5785714285714,7.413882734045999,0.0136054421768707,1151.2630798150922,2887.815871105844,76.709526,17362.295,0.8689942,2.3947983,0.0756805703366873,0.01210498,243.20392,0.3161188,1.45305,2887.815871105844,0.12929916,7984.677224046071,18
You_Shook_Me_All_Night_Long_guitar.mp3_4,2174.162640904188,2110.294202661689,0.00031923974,20.547634945336878,0.049778298,0.12714596,0.0017129962,0.08870731,638.2708333333334,7.410309901738475,0.0188888888888888,2110.294202661689,4385.49014820772,22.816504,2772.8076,0.8021747,16.457346,0.0560317851441563,0.95719665,184.16258,0.4800348,13.545311,4385.49014820772,0.12693334,25854.63494259917,11
You_Shook_Me_All_Night_Long_guitar.mp3_5,1939.2819916062856,1633.8309190617788,0.0001855816,20.19619368196522,0.071733885,0.16281278,0.0016661085,0.09953351,639.195652173913,7.4210470275066545,0.0183900226757369,1633.8309190617788,3625.82807511368,36.762306,4509.5776,0.77067655,8.316204,0.0627857125580495,0.006732768,219.16527,0.44949362,6.4258246,3625.82807511368,0.16260146,17983.13133000137,6
You_Shook_Me_All_Night_Long_guitar.mp3_6,1700.3978962139731,1144.2319962714623,3.1525879e-06,20.786167116554907,0.15402687,0.21593961,0.0011351873,0.17407374,544.2758620689655,6.319030416764406,0.0060090702947845,1144.2319962714623,2819.199619352264,72.23482,16459.664,0.8966072,3.3531046,0.0709341893624226,0.036163338,241.4211,0.3255914,2.6071627,2819.199619352264,0.21420838,8368.669110224098,18
Zombie_guitar.mp3_1,1406.8185287834174,1216.641969785951,5.5400415e-06,21.785719705995223,0.037295107,0.06454097,0.00011992768,0.045076463,656.5581395348837,7.622625112060328,0.0229024943310657,1216.641969785951,2641.5840267027866,16.973923,1000.93866,0.7896436,5.9034405,0.057927087364551,0.18249632,239.7037,0.39327687,1.3716177,2641.5840267027866,0.052155342,34588.97759458981,3
Zombie_guitar.mp3_2,1379.1690228181271,1211.614738303737,4.5122533e-06,22.060118970798158,0.046394553,0.08566063,0.00018790463,0.056776337,664.7536231884058,7.717774491439088,0.0030385487528344,1211.614738303737,2622.0841446159056,20.208735,1549.0703,0.77363414,5.366352,0.0538832720588235,0.04492107,230.98767,0.40419233,1.7576389,2622.0841446159056,0.07553829,27136.79978249464,16
Zombie_guitar.mp3_3,1390.1160727683198,1211.3382888941717,6.1768187e-06,22.05590966067708,0.0491068,0.09335269,0.00031401525,0.061370175,661.9213483146067,7.684891844378202,0.0084807256235827,1211.3382888941717,2659.8172497823143,22.048317,1804.0245,0.7546584,5.2468266,0.0537173622532894,0.1752567,238.45966,0.3882731,1.4735296,2659.8172497823143,0.08481106,24517.984248379744,16
Zombie_guitar.mp3_4,2489.190076026356,1674.147970363584,1.1413078e-05,19.43020902143766,0.05205443,0.08600474,9.0222e-05,0.0582776,650.1363636363636,7.54806843949701,0.0215873015873015,1674.147970363584,4202.141256893382,28.046217,1853.3514,0.89577615,2.9314122,0.0956384995404411,0.3077478,202.32759,0.598674,1.3597825,4202.141256893382,0.061407074,23302.526019916044,27
Zombie_guitar.mp3_5,2038.1282527758167,1586.7266197837807,8.767646e-06,20.54461327536897,0.09216855,0.14794248,0.0011333033,0.117059715,677.0457516339869,7.860485823959213,6.802721088435374e-05,1586.7266197837807,3733.360758211591,50.7768,6369.907,0.78189063,2.5239441,0.0703393327931501,0.121817656,217.72194,0.4131441,1.1287456,3733.360758211591,0.14452761,9916.61422201284,5
Zombie_guitar.mp3_6,1495.024898902841,1299.5201015195166,2.9025837e-06,22.43787581495978,0.055376578,0.095173076,0.00036675562,0.07123566,615.9583333333334,7.151262282690855,0.0167120181405895,1299.5201015195166,2833.99952985923,26.799528,2272.2822,0.7899176,7.1683803,0.0593322187016253,0.32274464,241.57614,0.36873487,1.8948085,2833.99952985923,0.08509396,22392.13385500476,3
